dit,fanin,fanout,lcc,lcom*,loc,noc,rfc,icq,nof,nom,wmc,gc,rb
2,1,7,0.0,0.71428573,32,0,8,0,4,7,7,0,0
2,0,6,0.0,0.0,16,0,3,0,0,2,2,0,0
1,0,8,,0.0,13,0,6,0,0,1,3,0,0
2,0,5,0.0,0.0,14,0,5,0,0,2,4,0,0
1,0,8,,0.0,13,0,6,0,0,1,3,0,0
1,14,3,,0.0,3,0,0,0,0,1,1,0,0
1,0,5,0.0,0.6,20,0,3,0,2,5,7,0,0
4,5,2,0.0,0.0,14,0,0,0,0,4,4,0,0
1,0,1,0.0,0.0,16,0,1,0,1,3,5,0,0
2,0,7,0.0,0.0,12,0,1,0,0,3,3,0,0
1,0,14,,0.6041667,115,0,28,0,6,8,16,0,0
3,2,8,0.0,0.0,46,0,13,0,0,7,10,0,0
4,0,8,0.0,0.0,8,0,1,0,0,2,2,0,0
1,0,5,0.0,0.0,21,0,6,0,0,2,6,0,0
1,0,1,,0.0,5,0,1,0,0,1,2,0,0
3,3,14,0.0,0.72222215,50,0,18,0,3,6,11,0,0
1,0,1,,0.0,6,0,1,0,0,1,3,0,0
1,0,5,0.0,0.0,11,0,0,0,0,3,3,0,0
1,0,1,,0.0,6,0,1,0,0,1,3,0,0
1,0,3,0.0,0.0,14,0,3,0,0,3,4,0,0
1,2,9,0.0,1.0,34,0,4,0,1,8,10,0,0
1,11,5,,0.0,4,0,0,1,0,1,1,0,0
1,0,1,0.0,0.5,20,0,2,0,5,3,5,0,0
1,4,1,,0.0,3,0,0,0,0,1,1,0,0
2,0,9,0.0,0.0,17,0,5,0,2,2,3,0,0
2,2,5,0.0,0.71428573,33,0,2,0,5,7,7,0,0
5,1,9,0.0,0.0,21,0,4,0,0,5,6,0,0
3,0,3,,0.0,10,0,3,0,0,1,2,0,0
3,8,18,0.0,0.8376624,90,0,20,0,7,22,23,0,0
2,13,16,0.0,0.86060613,193,0,25,1,11,15,29,0,0
1,3,3,0.0,0.5,10,3,2,0,2,2,2,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,0.0,0.0,8,0,1,0,0,2,3,0,0
1,0,3,,0.0,3,0,0,0,0,1,1,0,0
1,0,3,,1.0,8,0,0,0,1,1,1,0,0
3,1,15,0.0,0.6285715,79,0,15,0,10,7,9,0,0
3,0,4,0.0,0.0,18,0,5,0,1,2,4,0,0
4,3,14,0.0,0.0,61,0,15,0,0,2,6,0,0
1,275,1,0.0,0.0,34,0,0,0,0,32,32,0,0
2,0,1,0.0,0.0,6,0,0,0,0,2,2,0,0
3,0,8,0.0,0.0,10,0,3,0,0,2,2,0,0
3,0,13,,0.0,20,0,8,0,0,1,6,0,0
5,1,4,0.0,0.0,11,0,1,0,0,3,3,0,0
3,17,8,0.0,0.2,30,7,6,0,1,5,8,0,0
2,0,5,0.0,0.0,14,0,5,0,0,2,5,0,0
1,25,3,0.0,0.0,6,0,0,0,0,4,4,0,0
2,2,7,0.0,0.9166667,41,0,6,0,3,8,9,0,0
1,0,12,0.0,0.7368421,62,0,6,0,2,19,20,0,0
1,7,9,0.0,0.5,41,0,6,0,4,8,10,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,0,,0.0,5,0,0,0,0,1,2,0,0
1,0,0,,0.0,5,0,0,0,0,1,2,0,0
2,1,24,0.0,0.7,65,0,31,0,2,5,15,0,0
1,0,1,,0.0,5,0,1,0,0,1,2,0,0
1,0,9,0.0,0.6,20,0,3,0,3,5,5,0,0
1,0,1,,0.0,5,0,1,0,0,1,2,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,2,0,0
1,0,4,,0.0,18,0,11,0,0,1,2,0,0
1,4,0,,0.0,3,0,0,0,0,1,1,0,0
1,3,2,0.0,0.5555556,29,0,3,0,3,6,8,0,0
1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,30,1,,0.0,3,0,0,0,0,1,1,0,0
1,4,22,0.0,0.0,78,0,21,0,0,5,26,0,0
2,4,9,0.0,0.5740741,132,0,23,0,6,9,43,0,0
4,0,3,0.0,0.0,8,0,0,0,0,2,2,0,0
3,0,8,0.0,0.0,10,0,3,0,0,2,2,0,0
3,14,49,0.0,0.75,458,2,129,1,38,4,119,0,0
1,15,24,0.0,0.93333334,140,0,40,0,1,15,37,0,0
1,0,0,-1.0,,46,0,0,0,44,0,0,0,0
1,0,2,,0.0,8,0,4,0,0,1,2,0,0
3,1,8,0.0,0.33333334,47,0,15,0,3,3,3,0,0
2,2,12,0.0,0.75,65,1,13,0,3,8,19,0,0
4,174,4,0.0,0.625,39,4,1,0,2,8,11,0,0
1,5,9,0.0,0.5625,86,0,27,0,4,4,23,0,0
8,12,37,0.0,0.86666673,155,1,26,4,7,15,26,0,0
1,10,17,0.0,0.9073358,168,0,16,0,21,37,39,0,0
3,2,14,0.0,0.0,138,0,36,0,0,7,34,0,0
2,2,19,0.0,0.75,64,0,22,0,2,6,12,0,0
1,0,18,0.0,0.4857143,49,0,19,0,5,7,7,0,0
4,2,12,0.0,0.6625,82,0,15,0,10,8,10,0,0
2,3,17,0.0,0.9,61,2,22,0,2,10,18,0,0
1,0,4,,0.0,16,0,1,0,0,1,1,0,0
1,0,0,-1.0,,9,0,0,0,7,0,0,0,0
2,0,2,0.0,0.0,80,0,0,0,0,26,26,0,0
1,0,1,,0.0,10,0,1,0,0,1,2,0,0
4,0,7,0.0,0.0,36,0,4,1,0,4,7,0,0
1,0,1,,0.0,10,0,2,0,0,1,2,0,0
1,0,2,0.0,0.0,8,0,0,0,0,2,2,0,0
3,0,4,,0.0,10,0,4,0,0,1,2,0,0
1,0,7,,0.0,9,0,4,0,0,1,2,0,0
2,0,11,0.0,0.25,49,0,18,0,1,4,11,0,0
2,21,39,0.0,0.87127376,818,0,106,1,17,41,184,0,0
1,0,7,0.0,0.0,33,0,0,0,0,10,11,0,0
3,1,17,0.0,0.8888889,42,0,13,0,2,9,11,0,0
1,2,0,,0.0,3,0,0,0,0,1,1,0,0
7,0,16,0.0,0.0,38,0,17,0,0,6,11,0,0
1,0,0,-1.0,,26,0,0,0,24,0,0,0,0
4,1,8,0.0,0.6666667,30,0,6,0,1,3,7,0,0
1,2,13,0.0,0.0,41,0,8,0,0,2,10,0,0
2,0,4,0.0,0.0,14,0,4,0,0,4,4,0,0
2,7,14,0.0,0.5833333,67,1,12,0,3,12,19,0,0
1,12,1,0.0,0.8681819,85,0,0,0,10,22,23,0,0
1,18,13,0.0,0.7809524,142,0,25,0,6,15,44,0,0
7,6,31,0.0,0.8194444,161,0,33,1,4,18,25,0,0
2,0,8,0.0,0.25,66,0,30,0,2,2,13,0,0
1,0,5,0.0,0.0,11,0,0,0,0,3,3,0,0
2,0,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,2,11,0.0,0.78125,56,0,15,0,4,8,19,0,0
1,0,7,0.0,0.5,19,0,2,0,2,2,5,0,0
5,28,63,0.0,0.9551282,925,1,119,8,16,39,126,1,0
2,0,11,0.0,0.0,26,0,3,0,0,8,8,0,0
1,27,2,0.0,0.25,33,0,0,1,2,4,4,0,0
1,3,0,-1.0,0.0,2,0,0,0,0,0,0,0,0
3,0,12,0.0,0.0,27,0,6,0,0,5,7,0,0
1,2,2,0.0,0.5,25,0,4,0,2,5,7,0,0
1,0,5,0.0,0.0,8,0,0,0,0,2,2,0,0
1,2,2,,0.0,3,0,0,0,0,1,1,0,0
4,2,10,0.0,0.6,133,0,13,3,5,5,10,0,0
6,2,31,0.0,0.969697,210,0,36,1,3,33,53,0,0
4,1,1,0.0,0.0,7,0,0,0,0,2,2,0,0
1,2,1,0.0,0.0,4,0,0,0,0,2,2,0,0
3,9,38,0.0,0.9583333,218,0,56,1,9,16,69,0,0
1,53,8,0.0,0.6034483,230,0,27,0,4,29,81,0,0
1,0,1,,0.0,7,0,3,0,0,1,1,0,0
2,1,5,0.0,0.6666667,53,0,4,0,5,12,12,0,0
1,0,2,,0.0,6,0,2,0,0,1,1,0,0
1,3,11,0.0,0.73333335,150,0,15,2,6,10,16,0,0
1,0,3,0.0,0.0,25,0,5,0,0,2,8,0,0
1,2,2,0.0,0.33333334,14,0,0,0,2,3,3,0,0
1,1,16,0.0,0.75,59,0,21,0,1,4,16,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,1,,0.0,7,0,2,0,0,1,3,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
2,0,5,,0.0,5,0,0,0,0,1,1,0,0
2,14,14,0.0,0.6666667,47,13,9,0,4,6,10,0,0
1,1,4,,0.0,3,0,0,0,0,1,1,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
1,0,3,,0.0,5,0,1,0,0,1,1,0,0
2,5,47,0.0,0.903226,582,0,110,3,31,27,126,0,0
1,11,6,0.0,0.0,21,0,0,0,0,19,19,0,0
1,5,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
4,2,10,0.0,1.0,36,0,7,0,1,3,5,0,0
3,4,12,0.0,0.5555556,153,0,20,1,3,3,8,0,0
1,1,2,0.0,0.375,16,0,0,0,2,4,4,0,0
1,8,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,19,6,0.0,0.82727283,106,0,9,0,11,20,31,0,0
6,3,12,0.0,0.625,32,0,9,0,1,8,8,0,0
5,0,11,0.0,0.2,29,0,7,0,1,5,6,0,0
1,5,5,0.0,0.5,17,2,3,0,2,4,4,0,0
3,0,3,,0.0,8,0,2,0,0,1,2,0,0
4,0,8,0.0,0.0,8,0,1,0,0,2,2,0,0
1,18,8,0.0,0.0,15,0,0,0,0,13,13,0,0
1,4,8,0.0,0.8888889,22,0,3,0,3,3,5,0,0
1,6,7,0.0,0.5,60,0,8,1,2,4,15,0,0
2,2,7,0.0,0.5,26,0,10,0,2,4,5,0,0
1,3,2,,0.0,3,0,0,0,0,1,1,0,0
1,0,7,,0.0,27,0,12,0,0,1,6,0,0
1,0,7,,0.0,26,0,11,0,0,1,7,0,0
3,0,7,,0.0,12,0,4,0,0,1,2,0,0
2,0,23,,0.0,52,0,7,0,0,1,22,0,0
1,2,10,0.0,0.77777773,48,0,15,0,3,6,14,0,0
4,2,15,0.0,0.72222227,268,0,20,3,6,6,13,0,0
9,0,23,0.0,0.74999994,140,0,30,2,8,6,12,0,0
1,5,3,0.0,0.0,9,0,2,0,1,2,2,0,0
2,4,3,0.0,0.91889477,163,0,3,0,34,33,33,0,0
2,0,25,0.0,0.5,81,0,18,0,2,5,31,0,0
1,1,34,0.0,1.0,130,0,38,0,1,12,26,0,0
1,0,11,,0.0,31,0,12,0,0,1,6,0,0
1,12,16,0.0,0.84761906,112,2,11,1,7,15,18,0,0
1,7,3,,0.0,3,0,0,0,0,1,1,0,0
1,5,2,,0.0,3,0,0,0,0,1,1,0,0
1,4,1,0.0,0.4,56,0,11,0,2,10,17,0,0
1,0,8,0.0,0.0,26,0,6,0,0,2,5,0,0
2,2,2,-1.0,0.0,2,2,0,0,0,0,0,0,0
2,2,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,2,,0.0,7,0,4,0,0,1,1,0,0
1,0,10,,0.0,72,0,22,0,1,1,11,0,0
2,2,10,0.0,0.6666667,58,0,14,0,4,6,11,0,0
1,3,11,0.0,0.8269231,56,0,5,0,8,13,13,0,0
1,4,1,0.0,0.0,8,0,0,0,0,6,6,0,0
2,3,10,0.0,0.0,38,0,16,0,0,7,7,0,0
1,4,20,0.0,0.33333334,135,2,31,0,1,6,27,0,0
1,1,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,2,,0.0,13,0,5,0,0,1,4,0,0
3,0,9,0.0,0.16666667,21,0,14,0,2,3,3,0,0
1,0,4,,0.0,5,0,5,0,0,1,1,0,0
7,7,19,0.0,0.75,88,0,9,1,1,8,9,0,0
1,3,7,,1.0,17,0,5,0,1,1,2,0,0
3,2,21,0.0,0.6666667,127,0,22,2,6,3,25,0,0
1,0,2,,0.0,5,0,0,0,0,1,1,0,0
2,3,20,0.0,0.78125,133,1,27,0,8,8,12,0,0
2,0,6,,0.0,15,0,7,0,0,2,4,0,0
5,5,31,0.0,1.0,177,0,43,1,1,5,22,0,0
2,1,9,0.0,0.875,38,0,10,0,1,8,11,0,0
1,0,1,,0.0,5,0,2,0,0,1,1,0,0
2,7,16,0.0,0.8596491,66,0,11,0,3,19,19,0,0
1,3,19,0.0,0.66,114,1,40,0,5,10,23,0,0
1,0,3,0.0,0.0,4,0,0,0,0,2,2,0,0
1,9,11,0.0,0.61904764,28,3,5,0,3,7,7,0,0
3,4,10,0.0,0.8858131,96,0,3,1,17,17,17,0,0
1,50,12,0.0,0.82795703,134,0,21,0,9,31,40,0,0
1,3,5,0.0,0.0,4,0,0,0,0,2,2,0,0
3,2,10,0.0,0.75,58,0,13,0,8,8,17,0,0
1,0,0,-1.0,,7,0,0,0,5,0,0,0,0
4,1,22,0.0,0.93567264,94,0,22,0,9,19,33,0,0
1,0,8,,0.0,14,0,10,0,0,1,2,0,0
1,0,8,,0.0,14,0,6,0,0,1,2,0,0
1,2,23,,1.0,284,0,66,1,1,2,38,0,0
1,3,2,0.0,0.0,8,1,0,0,0,3,3,0,0
1,5,0,0.0,1.0,5,0,0,0,1,2,2,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
2,3,21,0.0,0.67857146,88,0,23,0,4,7,16,0,0
1,14,4,0.0,0.0,4,0,0,0,0,2,2,0,0
2,0,5,0.0,0.0,16,0,11,0,1,2,6,0,0
1,0,7,,0.0,11,0,10,0,0,1,3,0,0
1,2,2,,0.0,3,0,0,0,0,1,1,0,0
14,52,70,0.0,0.94963384,1014,0,168,14,21,52,180,1,0
1,1,7,0.0,0.33333334,16,0,2,0,2,3,3,0,0
4,0,5,,0.0,53,0,1,1,0,1,1,0,0
1,3,27,0.0,0.8027211,219,0,62,0,7,21,69,0,0
1,0,1,0.0,0.0,10,0,5,0,0,2,2,0,0
2,2,6,0.0,0.625,36,0,14,0,2,4,11,0,0
2,12,1,0.0,0.0,8,0,0,0,0,2,2,0,0
6,10,27,0.0,0.7972027,148,0,51,1,11,13,19,0,0
4,3,18,0.0,0.7037037,80,0,23,0,6,9,11,0,0
1,7,6,0.0,0.0,11,0,0,0,0,9,9,0,0
1,0,4,,0.0,19,0,7,0,0,1,3,0,0
2,3,11,0.0,0.88596493,122,0,10,0,19,24,29,0,0
1,0,6,,0.0,22,0,16,0,0,1,6,0,0
2,0,4,0.0,0.0,16,0,7,0,0,2,4,0,0
3,3,22,0.0,0.8571428,86,0,24,0,5,14,24,0,0
1,0,3,,0.0,9,0,4,0,0,1,2,0,0
1,12,41,0.0,0.8238636,227,0,69,0,8,22,63,0,0
1,0,1,,0.0,6,0,1,0,0,1,1,0,0
1,0,5,0.0,0.75000006,24,0,0,0,4,6,6,0,0
3,4,12,0.0,0.88505745,127,0,33,0,3,29,37,0,0
1,2,13,0.0,0.75,39,0,4,0,4,10,12,0,0
1,32,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,6,0.0,0.0,8,0,4,0,0,2,2,0,0
4,19,53,0.0,0.97440344,2993,1,282,4,87,169,830,1,0
1,0,4,,0.0,14,0,7,0,0,1,4,0,0
2,0,2,,0.0,5,0,0,0,0,1,1,0,0
2,22,4,0.0,0.0,8,3,2,0,0,2,4,0,0
5,3,23,0.0,0.59999996,103,0,60,0,12,5,10,0,0
1,16,2,0.0,0.5,22,0,5,0,3,4,5,0,0
1,2,0,,0.5,143,0,17,0,4,2,11,0,0
2,3,7,0.0,0.5,34,0,12,0,2,5,9,0,0
1,0,6,,0.0,36,0,12,0,1,1,5,0,0
1,2,8,0.0,0.75,36,0,8,0,2,4,7,0,0
1,0,0,,0.0,3,0,0,0,0,1,1,0,0
2,1,6,0.0,0.0,29,0,12,0,0,4,7,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
2,0,1,0.0,0.0,20,0,3,0,1,2,5,0,0
2,1,3,,0.0,5,0,0,0,0,1,1,0,0
1,1,30,0.0,0.625,106,0,43,0,13,8,8,0,0
1,0,1,-1.0,,65,0,0,0,63,0,0,0,0
1,2,0,0.0,0.75,30,0,0,0,4,8,8,0,0
1,14,2,0.0,0.0,7,0,0,0,0,5,5,0,0
1,4,2,0.0,0.33333334,14,0,0,0,2,3,3,0,0
1,16,0,,0.0,3,0,0,0,0,1,1,0,0
1,0,3,0.0,0.875,26,0,2,0,1,8,8,0,0
4,0,2,,0.0,5,0,0,0,0,1,1,0,0
3,17,5,0.0,0.75543475,239,8,40,0,4,46,78,0,1
1,0,7,0.0,0.0,79,0,8,0,0,4,28,0,0
1,0,0,-1.0,,124,0,0,0,122,0,0,0,0
4,0,1,,0.0,4,0,0,0,0,1,1,0,0
3,2,28,0.0,0.0,123,0,51,0,0,12,37,0,1
1,0,5,0.0,0.0,8,0,0,0,0,2,2,0,0
2,3,8,0.0,0.0,11,0,5,0,0,3,3,0,0
2,5,7,0.0,0.6666667,33,0,18,0,1,6,7,0,0
1,4,0,,0.0,3,0,0,0,0,1,1,0,0
3,0,6,0.0,0.0,8,0,2,0,0,2,2,0,0
1,0,4,0.0,0.0,11,0,0,0,0,4,4,0,0
1,0,0,-1.0,,22,0,0,0,20,0,0,0,0
1,0,2,0.0,0.0,4,0,0,0,0,2,2,0,0
1,7,1,0.0,0.0,5,0,0,0,0,3,3,0,0
1,0,2,,0.0,5,0,1,0,0,1,1,0,0
1,0,4,0.0,0.0,15,0,12,0,1,1,5,0,0
1,4,14,0.0,0.83809525,75,3,13,0,7,15,24,0,0
1,7,3,0.0,0.71428573,18,1,2,0,1,7,8,0,0
2,1,13,0.0,1.0,42,0,10,0,1,6,11,0,0
1,0,1,-1.0,,3,0,0,0,1,0,0,0,0
2,1,6,,0.5,14,0,1,0,4,1,1,0,0
1,6,2,0.0,0.0,4,0,0,0,0,2,2,0,0
3,3,20,0.0,0.76388884,104,0,40,0,8,9,17,0,0
1,24,0,0.0,1.0,7,0,0,0,1,4,4,0,0
2,1,16,0.0,0.8409091,185,0,41,0,8,11,40,0,0
5,4,21,0.0,0.61111116,73,0,42,0,3,6,13,0,0
1,8,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
9,4,15,0.0,0.7619048,90,0,7,2,3,7,7,0,0
2,1,2,0.0,0.0,9,0,1,0,1,2,2,0,0
1,2,3,0.0,0.0,36,2,10,0,1,11,11,0,0
3,7,16,0.0,0.6666667,63,2,25,0,3,9,14,0,0
3,2,13,0.0,0.46666664,56,0,22,0,5,3,8,0,0
2,1,2,,1.0,12,0,1,0,5,1,2,0,0
1,0,4,,0.0,11,0,4,0,0,1,2,0,0
1,12,8,0.0,0.7125,132,0,27,0,5,16,39,0,0
1,3,8,0.0,0.52000004,68,0,26,0,5,5,15,0,0
1,0,2,-1.0,,7,0,0,0,5,0,0,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,4,,0.0,8,0,4,0,0,1,3,0,0
1,1,7,0.0,0.0,15,0,9,0,0,2,4,0,0
1,1,0,0.0,0.0,5,0,0,0,0,3,3,0,0
4,7,43,0.0,0.77599996,380,1,70,0,5,25,97,0,1
1,0,0,-1.0,,6,0,0,0,4,0,0,0,0
1,0,1,0.0,0.0,10,0,4,0,0,1,2,0,0
1,0,1,-1.0,,7,0,0,0,5,0,0,0,0
3,43,37,0.0,0.8988095,125,3,36,0,7,24,39,0,0
1,3,7,0.0,0.57575756,44,0,11,0,3,11,14,0,0
1,0,5,,0.0,14,0,3,0,0,1,3,0,0
4,0,10,0.0,0.6,71,0,6,1,1,5,6,0,0
1,0,1,-1.0,0.0,14,0,0,0,5,1,1,0,0
1,0,4,0.0,0.375,40,0,1,0,4,4,14,0,0
1,0,7,,0.0,53,0,21,0,0,2,17,0,0
1,0,4,,0.0,36,0,12,0,0,1,10,0,0
2,1,6,0.0,0.6428572,60,0,11,0,2,7,14,0,0
3,0,11,0.0,0.5,50,0,13,0,2,4,14,0,0
1,0,7,,0.0,28,0,17,0,0,1,9,0,0
1,6,2,,0.0,3,0,0,0,0,1,1,0,0
1,0,7,,0.0,20,0,10,0,0,1,4,0,0
1,0,1,0.0,0.0,12,0,1,0,0,3,4,0,0
1,0,7,,0.0,12,0,5,0,0,1,2,0,0
1,62,2,,0.0,3,0,0,0,0,1,1,0,0
3,2,11,0.0,0.7619047,70,1,15,0,3,7,22,0,0
2,0,4,0.0,0.0,10,0,2,0,1,2,2,0,0
2,56,26,0.0,0.877551,300,0,73,1,7,21,89,0,0
1,2,7,0.0,0.8,30,0,2,0,5,7,7,0,0
1,0,6,,0.0,15,0,3,0,0,1,5,0,0
1,0,6,,0.0,13,0,3,0,0,1,5,0,0
1,0,7,,0.0,34,0,8,0,0,1,10,0,0
1,5,4,0.0,0.0,9,0,0,0,0,7,7,0,0
1,1,2,0.0,0.59999996,20,0,0,0,3,5,5,0,0
4,11,13,0.0,0.5,44,0,15,1,2,6,8,0,0
3,0,16,0.0,0.0,39,0,14,0,0,5,10,0,0
1,0,1,0.0,0.0,10,0,0,0,1,2,2,0,0
1,3,9,0.0,0.0,28,1,8,0,0,4,11,0,0
3,7,18,0.0,0.7307693,119,0,30,0,4,13,32,0,0
1,0,3,,0.0,9,0,5,0,0,1,2,0,0
2,1,36,0.0,0.9166667,116,0,43,0,2,12,28,0,0
3,0,2,0.0,0.0,13,0,2,0,1,3,3,0,0
3,0,8,0.0,0.0,34,0,6,0,2,2,6,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
1,0,0,0.0,0.8461538,46,0,0,0,6,13,13,0,0
2,0,5,,0.0,12,0,5,0,0,1,4,0,0
3,1,9,0.0,0.33333334,19,0,10,0,2,3,3,0,0
1,0,17,0.0,0.41666666,40,0,16,0,6,4,4,0,0
1,0,3,,0.0,15,0,14,0,0,1,2,0,0
2,1,10,0.0,0.8,71,0,12,0,5,6,13,0,0
3,1,24,0.0,0.0,42,0,21,0,0,11,15,0,0
1,0,3,,0.0,7,0,2,0,0,1,1,0,0
4,15,11,0.0,0.16666667,40,0,11,0,1,6,14,0,0
1,5,2,0.0,0.25,18,0,0,1,2,4,4,0,0
2,6,6,0.0,1.0,29,3,6,0,8,4,7,0,0
1,0,9,0.0,0.0,45,0,11,0,0,6,16,0,0
1,0,4,,0.0,5,0,0,0,0,1,1,0,0
1,0,3,,0.0,6,0,2,0,0,1,1,0,0
2,0,6,0.0,0.0,13,0,11,0,1,2,6,0,0
1,0,3,,0.0,5,0,0,0,0,1,1,0,0
1,4,1,-1.0,0.0,2,0,0,0,0,0,0,0,0
6,8,6,0.0,0.0,20,1,1,0,0,6,6,0,0
2,1,12,0.0,0.8333333,40,0,9,0,1,6,17,0,0
3,7,61,0.0,0.86263734,198,0,51,1,7,26,42,0,0
2,2,13,0.0,0.7361111,274,0,55,1,6,12,65,0,0
1,0,4,0.0,0.0,11,0,4,0,0,3,3,0,0
1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0,0
2,1,5,0.0,0.5,18,0,1,0,2,4,4,0,0
3,0,5,0.0,0.0,11,0,8,0,0,2,2,0,0
1,0,3,,0.0,8,0,2,0,0,1,1,0,0
3,0,12,0.0,0.0,8,0,5,0,0,2,3,0,0
2,6,9,0.0,0.6,42,0,3,0,4,10,10,0,0
5,3,11,0.0,0.0,37,0,13,0,0,8,11,0,0
5,6,33,0.0,0.8684211,171,0,34,1,4,19,34,0,0
2,0,5,0.0,0.0,20,0,3,0,1,2,7,0,0
4,12,24,0.0,0.65,55,0,13,1,2,10,15,0,1
1,0,4,0.0,0.0,23,0,9,0,0,1,4,0,0
5,3,2,0.0,0.0,8,0,0,0,0,2,2,0,0
3,0,13,0.0,0.0,32,0,14,0,0,3,7,0,0
3,0,28,0.0,0.13333334,97,0,31,0,5,3,18,0,0
2,1,8,0.0,0.5,42,0,5,0,2,3,3,0,0
2,0,17,0.0,0.0,65,0,20,0,0,6,15,0,0
1,0,4,,0.0,27,0,1,0,0,1,1,0,0
1,2,0,,0.0,3,0,0,0,0,1,1,0,0
1,13,2,0.0,0.0,5,0,0,0,0,3,3,0,0
23,120,223,0.0,0.97138405,3526,0,637,18,61,186,788,1,0
2,0,6,0.0,0.0,9,0,2,0,0,2,2,0,0
3,1,6,0.0,0.625,21,0,4,0,4,4,4,0,0
1,2,5,0.0,0.0,5,0,0,0,0,3,3,0,0
1,18,11,0.0,0.8383839,67,0,6,1,9,11,17,0,0
1,0,4,,0.0,14,0,1,0,0,1,1,0,0
3,1,2,0.0,0.0,8,0,0,0,0,2,2,0,0
4,2,8,,1.0,12,0,3,0,1,1,3,0,0
1,10,13,0.0,0.0,41,0,13,0,0,2,12,0,0
3,0,11,0.0,0.0,10,0,6,0,0,2,2,0,0
2,1,5,0.0,0.0,17,0,4,0,1,4,4,0,0
6,0,5,0.0,0.0,10,0,2,0,0,3,3,0,0
3,43,26,0.0,1.0,73,2,27,0,1,10,19,0,0
3,1,9,0.0,0.6666667,25,0,7,0,2,6,7,0,0
2,1,10,,0.4,60,0,8,1,5,1,4,0,0
1,0,0,,0.0,5,0,0,0,0,1,1,0,0
1,0,1,,0.0,5,0,2,0,0,1,3,0,0
3,3,32,0.0,0.81428564,127,0,41,0,5,14,24,0,0
2,5,12,0.0,0.75,64,0,4,1,4,13,14,0,0
1,0,3,,0.0,5,0,2,0,0,1,2,0,0
1,0,1,,0.0,7,0,1,0,0,1,2,0,0
1,0,5,0.0,0.33333334,29,0,8,0,1,3,6,0,0
1,0,6,0.0,0.0,44,0,9,0,0,8,15,0,0
1,62,56,0.0,0.96818185,479,23,106,0,4,55,171,1,0
1,12,0,0.0,1.0,7,0,0,0,3,2,2,0,0
5,4,24,0.0,0.0,53,0,24,0,0,9,18,0,0
1,2,4,0.0,0.5,15,0,0,0,1,4,4,0,0
2,3,29,0.0,0.8375,284,0,65,3,10,16,45,0,0
2,6,39,0.0,0.83636373,343,0,37,3,11,15,36,0,0
1,4,6,0.0,0.375,103,0,23,0,2,4,14,0,0
1,6,1,0.0,0.0,9,0,0,0,0,7,7,0,0
1,0,3,0.0,0.6428572,25,0,0,0,2,7,7,0,0
1,0,10,0.0,0.4,48,0,8,0,5,4,11,0,0
1,0,4,0.0,0.0,22,0,3,0,0,4,5,0,0
1,3,5,0.0,0.5,40,0,12,1,2,4,9,0,0
1,5,12,0.0,0.6888889,112,2,22,0,4,9,30,0,0
1,0,1,,0.0,9,0,6,0,0,1,2,0,0
4,22,29,0.0,0.8952381,120,0,32,2,5,21,31,0,0
2,14,6,0.0,0.71428573,36,0,7,0,4,7,8,0,0
2,2,11,0.0,0.6999999,118,0,24,0,8,10,26,0,0
1,3,9,0.0,0.7666667,116,0,16,0,10,15,35,0,0
1,2,3,0.0,0.25,27,0,6,0,1,4,6,0,0
3,10,16,0.0,0.61904764,46,0,19,0,3,7,15,0,0
3,0,4,0.0,0.0,11,0,1,0,0,2,2,0,0
2,0,5,0.0,0.0,16,0,2,0,0,3,4,0,0
2,1,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
1,0,1,,0.0,7,0,2,0,0,1,2,0,0
1,0,2,,0.0,6,0,2,0,0,1,1,0,0
1,0,2,,0.0,7,0,3,0,0,1,1,0,0
1,0,1,,0.0,5,0,1,0,0,1,1,0,0
1,0,3,,0.0,19,0,7,0,0,1,6,0,0
1,0,0,-1.0,,8,0,0,0,6,0,0,0,0
3,2,7,,1.0,6,0,1,0,1,1,1,0,0
2,1,13,0.0,0.75,42,0,8,0,5,8,8,0,0
3,0,2,-1.0,0.0,2,0,0,0,0,0,0,0,0
2,1,7,0.0,1.0,15,0,5,0,1,3,3,0,0
